repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
amiradridi/Job-Resume-Matching,venv/Lib/site-packages/torch/include/ATen/native/cuda/reduction_template.cuh,.cuh,21096,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
amiradridi/Job-Resume-Matching,venv/Lib/site-packages/torch/include/ATen/native/SharedReduceOps.h,.h,15766,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
amiradridi/Job-Resume-Matching,venv/Lib/site-packages/torch/include/ATen/native/cuda/Reduce.cuh,.cuh,46447,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
amiradridi/Job-Resume-Matching,venv/Lib/site-packages/torch/include/ATen/cuda/cub.cuh,.cuh,13706,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
WindQAQ/MPM,src/mpm_solver.cu,.cu,18573,105,2,"{'thrust::': 51, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 51}"
WindQAQ/MPM,src/particle.cu,.cu,5454,8,1,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
WindQAQ/MPM,inc/mpm_solver.h,.h,1292,8,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
WindQAQ/MPM,inc/particle.h,.h,1302,4,0,"{'thrust::': 1, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 1}"
WindQAQ/MPM,src/main.cu,.cu,4847,1,0,{'#include\\s*<thrust/': 1}
Xtra-Computing/thundergbm,src/thundergbm/hist_cut.cu,.cu,11206,66,9,"{'thrust::': 32, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 32}"
Xtra-Computing/thundergbm,include/thundergbm/objective/regression_obj.h,.h,5713,8,2,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
Xtra-Computing/thundergbm,src/thundergbm/metric/multiclass_metric.cu,.cu,1670,8,2,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
Xtra-Computing/thundergbm,include/thundergbm/util/cub_wrapper.h,.h,7727,6,1,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
Xtra-Computing/thundergbm,src/thundergbm/tree.cu,.cu,4929,4,1,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/thundergbm,src/thundergbm/metric/pointwise_metric.cu,.cu,793,4,1,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/thundergbm,src/thundergbm/builder/exact_tree_builder.cu,.cu,19296,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/thundergbm,src/thundergbm/builder/hist_tree_builder_single.cu,.cu,53635,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/thundergbm,src/thundergbm/builder/shard.cu,.cu,811,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/thundergbm,include/thundergbm/common.h,.h,2846,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
HaohaoNJU/CenterPoint,src/iou3d_nms_kernel.cu,.cu,30826,94,1,"{'thrust::': 37, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 37, 'device_vector\\s*<': 12, 'host_vector\\s*<': 1}"
HaohaoNJU/CenterPoint,src/preprocess.cu,.cu,8593,21,1,"{'thrust::': 7, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 7}"
HaohaoNJU/CenterPoint,include/postprocess.h,.h,2585,7,0,"{'thrust::': 1, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,python_cpp/uPIMulator_frontend/benchmark/TS/baselines/gpu/STREAMP.cu,.cu,23501,34,3,"{'thrust::': 15, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 15}"
VIA-Research/uPIMulator,golang_vm/uPIMulator/benchmark/RED/baselines/gpu/app_baseline.cu,.cu,5372,14,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,python_cpp/uPIMulator_frontend/benchmark/RED/baselines/gpu/app_baseline.cu,.cu,5372,14,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,golang/uPIMulator/benchmark/RED/baselines/gpu/app_baseline.cu,.cu,5372,14,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,golang_vm/uPIMulator/benchmark/SCAN-RSS/baselines/gpu/app_baseline.cu,.cu,5418,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,python_cpp/uPIMulator_frontend/benchmark/SCAN-RSS/baselines/gpu/app_baseline.cu,.cu,5418,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
VIA-Research/uPIMulator,golang/uPIMulator/benchmark/SCAN-RSS/baselines/gpu/app_baseline.cu,.cu,5418,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
parallel101/course,08/06_thrust/06/main.cu,.cu,1274,30,2,"{'thrust::': 11, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 11, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
parallel101/course,08/06_thrust/05/main.cu,.cu,1120,26,2,"{'thrust::': 9, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
parallel101/course,08/06_thrust/04/main.cu,.cu,1379,24,0,"{'thrust::': 8, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
parallel101/course,08/06_thrust/03/main.cu,.cu,1096,19,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
parallel101/course,08/06_thrust/02/main.cu,.cu,1002,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
parallel101/course,08/06_thrust/01/main.cu,.cu,856,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
KemengHuang/GPU_IPC,GPU_IPC/mlbvh.cu,.cu,67668,59,4,"{'thrust::': 28, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 28}"
KemengHuang/GPU_IPC,GPU_IPC/GIPC.cu,.cu,436586,39,2,"{'thrust::': 18, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 18}"
KemengHuang/GPU_IPC,GPU_IPC/MASPreconditioner.cu,.cu,58233,18,0,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8}"
NVIDIA-Merlin/HugeCTR,tools/dlrm_script/dlrm_raw_utils.hpp,.hpp,26126,10,4,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
NVIDIA-Merlin/HugeCTR,HugeCTR/include/hashtable/cudf/concurrent_unordered_map.cuh,.cuh,29402,11,3,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5}"
NVIDIA-Merlin/HugeCTR,test/utest/prims/reduce.h,.h,5241,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 2}"
NVIDIA-Merlin/HugeCTR,tools/dlrm_script/hash/concurrent_unordered_map.cuh,.cuh,20431,11,2,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5}"
NVIDIA-Merlin/HugeCTR,HugeCTR/src/embeddings/distributed_slot_sparse_embedding_hash.cu,.cu,51988,10,2,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA-Merlin/HugeCTR,HugeCTR/src/embeddings/localized_slot_sparse_embedding_hash.cu,.cu,64654,10,2,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA-Merlin/HugeCTR,sparse_operation_kit/kit_src/variable/impl/dynamic_embedding_table/cudf/concurrent_unordered_map.cuh,.cuh,24094,7,1,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3}"
NVIDIA-Merlin/HugeCTR,third_party/dynamic_embedding_table/cuCollections/include/cuco/dynamic_map.cuh,.cuh,7119,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
NVIDIA-Merlin/HugeCTR,sparse_operation_kit/kit_src/variable/impl/dynamic_embedding_table/cuCollections/include/cuco/dynamic_map.cuh,.cuh,7136,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
NVIDIA-Merlin/HugeCTR,tools/dlrm_script/hash/helper_functions.cuh,.cuh,7570,3,1,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
amusecode/amuse,src/amuse_etics/interface.cu,.cu,10810,56,7,"{'thrust::': 22, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 8, 'host_vector\\s*<': 1}"
amusecode/amuse,src/amuse_etics/src/integrate.cu,.cu,3144,29,3,"{'thrust::': 12, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 12, 'device_vector\\s*<': 3}"
amusecode/amuse,src/amuse_etics/src/integrate.hpp,.hpp,754,10,0,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 3}"
amusecode/amuse,src/amuse_etics/src/main.cu,.cu,10591,7,1,"{'thrust::': 1, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 1}"
NVIDIA/nvbench,examples/axes.cu,.cu,7087,31,0,"{'thrust::': 12, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 12, 'device_vector\\s*<': 6}"
NVIDIA/nvbench,examples/exec_tag_timer.cu,.cu,2820,20,0,"{'thrust::': 7, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 2}"
NVIDIA/nvbench,examples/exec_tag_sync.cu,.cu,2245,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1}"
NVIDIA/nvbench,examples/auto_throughput.cu,.cu,3001,11,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
NVIDIA/nvbench,examples/throughput.cu,.cu,2407,11,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
NVIDIA/nvbench,examples/stream.cu,.cu,2340,11,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
NVIDIA/nvbench,examples/custom_criterion.cu,.cu,2626,11,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
NVIDIA/nvbench,examples/skip.cu,.cu,4734,1,0,{'#include\\s*<thrust/': 1}
owensgroup/RXMesh,include/rxmesh/matrix/gmg/gmg.h,.h,44888,22,0,"{'thrust::': 9, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 1}"
owensgroup/RXMesh,include/rxmesh/matrix/direct_solver.h,.h,13167,20,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
owensgroup/RXMesh,include/rxmesh/rxmesh_dynamic.cu,.cu,116634,18,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3}"
owensgroup/RXMesh,apps/SECPriority/main.cu,.cu,2405,11,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 2, 'host_vector\\s*<': 1}"
owensgroup/RXMesh,include/rxmesh/matrix/gmg/hashtable.h,.h,11800,10,1,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
owensgroup/RXMesh,include/rxmesh/matrix/mgnd_permute.cuh,.cuh,5606,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
owensgroup/RXMesh,include/rxmesh/kernels/query_dispatcher.cuh,.cuh,23851,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
owensgroup/RXMesh,apps/Filtering/filtering_rxmesh_kernel.cuh,.cuh,18919,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
owensgroup/RXMesh,include/rxmesh/matrix/nd_permute.cuh,.cuh,51941,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
owensgroup/RXMesh,include/rxmesh/matrix/gmg/gmg_kernels.h,.h,12219,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
agency-library/agency,testing/unorganized/cuda/transpose.cu,.cu,9113,39,0,"{'thrust::': 14, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 14, 'device_vector\\s*<': 3, 'host_vector\\s*<': 6}"
agency-library/agency,examples/cuda/transpose.cu,.cu,2647,11,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 2, 'host_vector\\s*<': 1}"
agency-library/agency,agency/cuda/memory/resource/managed_resource.hpp,.hpp,1974,10,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
agency-library/agency,agency/cuda/memory/resource/device_resource.hpp,.hpp,1693,10,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
agency-library/agency,agency/cuda/memory/resource/pinned_resource.hpp,.hpp,1270,10,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
agency-library/agency,testing/unorganized/cuda/fill.cu,.cu,673,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 1}"
agency-library/agency,agency/cuda/detail/terminate.hpp,.hpp,1267,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
agency-library/agency,testing/unorganized/cuda/test_shared.cu,.cu,1671,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 1}"
agency-library/agency,agency/detail/shape.hpp,.hpp,8334,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
agency-library/agency,agency/cuda/detail/future/async_future.hpp,.hpp,15741,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
rapidsai/rmm,cpp/tests/device_buffer_tests.cu,.cu,19480,24,0,"{'thrust::': 11, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 11}"
rapidsai/rmm,cpp/include/rmm/device_uvector.hpp,.hpp,22360,17,0,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8}"
rapidsai/rmm,cpp/benchmarks/device_uvector/device_uvector_bench.cu,.cu,6629,11,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 3}"
rapidsai/rmm,cpp/include/rmm/mr/device/thrust_allocator_adaptor.hpp,.hpp,5017,11,0,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
rapidsai/rmm,cpp/include/rmm/exec_policy.hpp,.hpp,2981,10,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
rapidsai/rmm,cpp/include/rmm/mr/device/fixed_size_memory_resource.hpp,.hpp,10812,6,2,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
rapidsai/rmm,cpp/tests/mr/device/thrust_allocator_tests.cu,.cu,2567,5,1,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1, 'device_vector\\s*<': 2}"
rapidsai/rmm,cpp/include/rmm/device_vector.hpp,.hpp,1126,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 1}"
rapidsai/rmm,cpp/include/rmm/device_buffer.hpp,.hpp,14456,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
rapidsai/rmm,cpp/include/rmm/mr/device/pool_memory_resource.hpp,.hpp,20283,2,0,{'#include\\s*<thrust/': 2}
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cudf/concurrent_unordered_map.cuh,.cuh,50806,11,3,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/arg_index_input_iterator.cuh,.cuh,8781,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/nv_hashtable.cuh,.cuh,19755,8,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/constant_input_iterator.cuh,.cuh,7650,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8322,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/cache_modified_input_iterator.cuh,.cuh,8104,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/transform_input_iterator.cuh,.cuh,8611,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/tex_obj_input_iterator.cuh,.cuh,10546,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/discard_output_iterator.cuh,.cuh,6817,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
tensorflow/recommenders-addons,tensorflow_recommenders_addons/dynamic_embedding/core/lib/nvhash/cub/cub/iterator/tex_ref_input_iterator.cuh,.cuh,12430,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
JamesPerlman/TurboNeRF,src/utils/stream-compaction.cuh,.cuh,2165,32,0,"{'thrust::': 14, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 14}"
JamesPerlman/TurboNeRF,src/utils/parallel-utils.cuh,.cuh,2668,20,2,"{'thrust::': 8, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 8}"
JamesPerlman/TurboNeRF,src/core/nerf-network.cu,.cu,24722,14,2,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6}"
JamesPerlman/TurboNeRF,src/core/trainer.cu,.cu,12106,9,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4}"
JamesPerlman/TurboNeRF,src/utils/bit-utils.cuh,.cuh,2192,7,1,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3}"
JamesPerlman/TurboNeRF,src/models/bounding-box.cuh,.cuh,4909,7,0,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3}"
JamesPerlman/TurboNeRF,src/controllers/nerf-training-controller.cu,.cu,7245,1,0,{'#include\\s*<thrust/': 1}
zenustech/zeno,projects/CUDA/SpatialAccel.cuh,.cuh,28650,24,1,"{'thrust::': 11, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 11}"
zenustech/zeno,projects/CuLagrange/fem/rapid_cloth/RapidClothPrimitives.cu,.cu,6584,8,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
zenustech/zeno,projects/CuEulerian/navierstokes/NS_linearsolver.cu,.cu,78256,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
zenustech/zeno,projects/CuEulerian/levelset/Grid_creator.cu,.cu,29105,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
zenustech/zeno,projects/CuLagrange/fem/ClothInit.cu,.cu,34861,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
zenustech/zeno,projects/CuLagrange/fem/FastClothInit.cu,.cu,34847,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
zenustech/zeno,projects/CuLagrange/fem/SolverUtils.cuh,.cuh,17944,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
zenustech/zeno,projects/CuLagrange/fem/SolverLinearSystem.cu,.cu,71339,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
zenustech/zeno,projects/CuLagrange/fem/FastClothPipeline.cu,.cu,47227,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
zenustech/zeno,projects/CuLagrange/fem/ClothPipeline.cu,.cu,21975,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
ashvardanian/ParallelReductionsBenchmark,reduce_cuda.cuh,.cuh,11312,49,2,"{'thrust::': 16, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 9, 'host_vector\\s*<': 3}"
ashvardanian/ParallelReductionsBenchmark,reduce_cublas.cuh,.cuh,6689,27,2,"{'thrust::': 9, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 5}"
spirit-code/spirit,core/thirdparty/cub/iterator/arg_index_input_iterator.cuh,.cuh,8781,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/constant_input_iterator.cuh,.cuh,7650,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8322,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/cache_modified_input_iterator.cuh,.cuh,8104,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/transform_input_iterator.cuh,.cuh,8611,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/tex_obj_input_iterator.cuh,.cuh,10546,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/discard_output_iterator.cuh,.cuh,6817,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/tex_ref_input_iterator.cuh,.cuh,12430,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/thirdparty/cub/iterator/counting_input_iterator.cuh,.cuh,7369,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
spirit-code/spirit,core/include/engine/Backend_par.hpp,.hpp,5710,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
st-tech/ppf-contact-solver,src/cpp/vec/vec.hpp,.hpp,6596,34,2,"{'thrust::': 15, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 15}"
st-tech/ppf-contact-solver,src/cpp/utility/utility.cu,.cu,11830,18,3,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8}"
st-tech/ppf-contact-solver,src/cpp/csrmat/csrmat.cu,.cu,17713,10,0,"{'thrust::': 2, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 2}"
st-tech/ppf-contact-solver,src/cpp/utility/dispatcher.cu,.cu,2796,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/arg_index_input_iterator.cuh,.cuh,8781,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/constant_input_iterator.cuh,.cuh,7650,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8322,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/cache_modified_input_iterator.cuh,.cuh,8104,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
